id,date,title,keywords,paper_url,code_url,code_repo,stars_badge,recommendation,section,problem,method,core_idea,system_component,hardware_target,benchmark_dataset,benchmark_metric,implementation_status,reproducibility_level,limitation,evidence_grade
239,2023.05,[**Blockwise Attention**] Blockwise Parallel Transformer for Large Context Models(@UC Berkeley),Blockwise Attention,https://arxiv.org/pdf/2305.19370.pdf,,,False,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,Blockwise Parallel Transformer for Large Context Models(@UC Berkeley),Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
240,2023.05,[Landmark Attention] Random-Access Infinite Context Length for Transformers(@epfl.ch),Landmark Attention,https://arxiv.org/pdf/2305.16300.pdf,,,True,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,Random-Access Infinite Context Length for Transformers(@epfl.ch),Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
241,2023.07,[**LightningAttention-1**] TRANSNORMERLLM: A FASTER AND BETTER LARGE LANGUAGE MODEL WITH IMPROVED TRANSNORMER(@OpenNLPLab),LightningAttention-1,https://arxiv.org/pdf/2307.14995.pdf,,,True,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,TRANSNORMERLLM: A FASTER AND BETTER LARGE LANGUAGE MODEL WITH IMPROVED TRANSNORMER(@OpenNLPLab),Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
242,2023.07,[**LightningAttention-2**] Lightning Attention-2: A Free Lunch for Handling Unlimited Sequence Lengths in Large Language Models(@OpenNLPLab),LightningAttention-2,https://arxiv.org/pdf/2401.04658.pdf,,,True,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,Lightning Attention-2: A Free Lunch for Handling Unlimited Sequence Lengths in Large Language Models(@OpenNLPLab),Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
243,2023.10,[**RingAttention**] Ring Attention with Blockwise Transformers for Near-Infinite Context(@UC Berkeley),RingAttention,https://arxiv.org/pdf/2310.01889.pdf,https://github.com/lhao499/RingAttention,RingAttention,True,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,Ring Attention with Blockwise Transformers for Near-Infinite Context(@UC Berkeley),Attention + KV cache,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
244,2023.11,[**HyperAttention**] HyperAttention: Long-context Attention in Near-Linear Time(@yale&Google),HyperAttention,https://arxiv.org/pdf/2310.05869.pdf,,,True,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,HyperAttention: Long-context Attention in Near-Linear Time(@yale&Google),Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
245,2023.11,[**Streaming Attention**] One Pass Streaming Algorithm for Super Long Token Attention Approximation in Sublinear Space(@Adobe Research etc),Streaming Attention,https://arxiv.org/pdf/2311.14652.pdf,,,False,1,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,One Pass Streaming Algorithm for Super Long Token Attention Approximation in Sublinear Space(@Adobe Research etc),Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
246,2023.11,[**Prompt Cache**] PROMPT CACHE: MODULAR ATTENTION REUSE FOR LOW-LATENCY INFERENCE(@Yale University etc),Prompt Cache,https://arxiv.org/pdf/2311.04934.pdf,,,False,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,PROMPT CACHE: MODULAR ATTENTION REUSE FOR LOW-LATENCY INFERENCE(@Yale University etc),Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
247,2023.11,[**StripedAttention**] STRIPED ATTENTION: FASTER RING ATTENTION FOR CAUSAL TRANSFORMERS(@MIT etc),StripedAttention,https://arxiv.org/pdf/2311.09431.pdf,https://github.com/exists-forall/striped_attention/,striped_attention,True,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,STRIPED ATTENTION: FASTER RING ATTENTION FOR CAUSAL TRANSFORMERS(@MIT etc),Attention + KV cache,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
248,2024.01,[**KVQuant**] KVQuant: Towards 10 Million Context Length LLM Inference with KV Cache Quantization(@UC Berkeley),KVQuant,https://browse.arxiv.org/pdf/2401.18079.pdf,https://github.com/SqueezeAILab/KVQuant/,KVQuant,True,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,KVQuant: Towards 10 Million Context Length LLM Inference with KV Cache Quantization(@UC Berkeley),Attention + KV cache,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
249,2024.02,[**RelayAttention**] RelayAttention for Efficient Large Language Model Serving with Long System Prompts(@sensetime.com etc),RelayAttention,https://arxiv.org/pdf/2402.14808.pdf,,,False,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,RelayAttention for Efficient Large Language Model Serving with Long System Prompts(@sensetime.com etc),Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
250,2024.04,[Infini-attention] Leave No Context Behind: Efficient Infinite Context Transformers with Infini-attention(@Google),Infini-attention,https://arxiv.org/pdf/2404.07143.pdf,,,False,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,Leave No Context Behind: Efficient Infinite Context Transformers with Infini-attention(@Google),Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
251,2024.04,[RAGCache] RAGCache: Efficient Knowledge Caching for Retrieval-Augmented Generation(@Peking University&ByteDance Inc),RAGCache,https://arxiv.org/pdf/2404.12457.pdf,,,False,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,RAGCache: Efficient Knowledge Caching for Retrieval-Augmented Generation(@Peking University&ByteDance Inc),Attention + KV cache,Mobile/Edge,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
252,2024.04,"[**KCache**] EFFICIENT LLM INFERENCE WITH KCACHE(@Qiaozhi He, Zhihua Wu)",KCache,https://arxiv.org/pdf/2404.18057,,,False,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,"EFFICIENT LLM INFERENCE WITH KCACHE(@Qiaozhi He, Zhihua Wu)",Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
253,2024.04,[**HOMER**] Hierarchical Context Merging: Better Long Context Understanding for Pre-trained LLMs(@KAIST),HOMER,https://arxiv.org/abs/2404.10308,https://github.com/alinlab/HOMER,HOMER,True,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,Hierarchical Context Merging: Better Long Context Understanding for Pre-trained LLMs(@KAIST),Attention + KV cache,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
254,2024.05,[**YOCO**] You Only Cache Once: Decoder-Decoder Architectures for Language Models(@Microsoft),YOCO,https://arxiv.org/pdf/2405.05254,https://github.com/microsoft/unilm/tree/master/YOCO,unilm-YOCO,True,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,You Only Cache Once: Decoder-Decoder Architectures for Language Models(@Microsoft),Attention + KV cache,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
255,2024.05,[SKVQ] SKVQ: Sliding-window Key and Value Cache Quantization for Large Language Models(@Shanghai AI Laboratory),SKVQ,https://arxiv.org/pdf/2405.06219,,,False,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,SKVQ: Sliding-window Key and Value Cache Quantization for Large Language Models(@Shanghai AI Laboratory),Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
256,2024.05,[**CLA**] Reducing Transformer Key-Value Cache Size with Cross-Layer Attention(@MIT-IBM),CLA,https://arxiv.org/pdf/2405.12981,,,False,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,Reducing Transformer Key-Value Cache Size with Cross-Layer Attention(@MIT-IBM),Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
257,2024.06,[LOOK-M] LOOK-M: Look-Once Optimization in KV Cache for Efficient Multimodal Long-Context Inference(@osu.edu etc),LOOK-M,https://arxiv.org/pdf/2406.18139,https://github.com/SUSTechBruce/LOOK-M,LOOK-M,True,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,LOOK-M: Look-Once Optimization in KV Cache for Efficient Multimodal Long-Context Inference(@osu.edu etc),Attention + KV cache,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
258,2024.06,[**MInference**] MInference 1.0: Accelerating Pre-filling for Long-Context LLMs via Dynamic Sparse Attention(@Microsoft etc),MInference,https://arxiv.org/pdf/2407.02490,https://github.com/microsoft/MInference,MInference,True,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,MInference 1.0: Accelerating Pre-filling for Long-Context LLMs via Dynamic Sparse Attention(@Microsoft etc),Attention + KV cache,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
259,2024.06,[**InfiniGen**] InfiniGen: Efficient Generative Inference of Large Language Models with Dynamic KV Cache Management(@snu),InfiniGen,https://arxiv.org/pdf/2406.19707,,,False,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,InfiniGen: Efficient Generative Inference of Large Language Models with Dynamic KV Cache Management(@snu),Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
260,2024.06,[**Quest**] Quest: Query-Aware Sparsity for Efficient Long-Context LLM Inference(@mit-han-lab etc),Quest,https://arxiv.org/pdf/2406.10774,https://github.com/mit-han-lab/Quest,Quest,True,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,Quest: Query-Aware Sparsity for Efficient Long-Context LLM Inference(@mit-han-lab etc),Attention + KV cache,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
261,2024.07,[PQCache] PQCache: Product Quantization-based KVCache for Long Context LLM Inference(@PKU etc),PQCache,https://arxiv.org/pdf/2407.12820,,,False,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,PQCache: Product Quantization-based KVCache for Long Context LLM Inference(@PKU etc),Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
262,2024.08,"[**SentenceVAE**] SentenceVAE: Faster, Longer and More Accurate Inference with Next-sentence Prediction for Large Language Models(@TeleAI)",SentenceVAE,https://arxiv.org/pdf/2408.00655,,,False,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,"SentenceVAE: Faster, Longer and More Accurate Inference with Next-sentence Prediction for Large Language Models(@TeleAI)",Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
263,2024.09,[**InstInfer**] InstInfer: In-Storage Attention Offloading for Cost-Effective Long-Context LLM Inference(@PKU etc),InstInfer,https://arxiv.org/pdf/2409.04992,,,False,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,InstInfer: In-Storage Attention Offloading for Cost-Effective Long-Context LLM Inference(@PKU etc),Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
264,2024.09,[**RetrievalAttention**] RetrievalAttention: Accelerating Long-Context LLM Inference via Vector Retrieval(@microsoft.com),RetrievalAttention,https://arxiv.org/pdf/2409.10516,,,False,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,RetrievalAttention: Accelerating Long-Context LLM Inference via Vector Retrieval(@microsoft.com),Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
265,2024.10,[**ShadowKV**] ShadowKV: KV Cache in Shadows for High-Throughput Long-Context LLM Inference(@CMU & bytedance),ShadowKV,https://arxiv.org/pdf/2410.21465,https://github.com/bytedance/ShadowKV,ShadowKV,True,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,ShadowKV: KV Cache in Shadows for High-Throughput Long-Context LLM Inference(@CMU & bytedance),Attention + KV cache,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
266,2025.01,[**Lightning Attention**] MiniMax-01: Scaling Foundation Models with Lightning Attention,Lightning Attention,https://filecdn.minimax.chat/_Arxiv_MiniMax_01_Report.pdf,https://github.com/MiniMax-AI/MiniMax-01,MiniMax-01,True,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,MiniMax-01: Scaling Foundation Models with Lightning Attention,Attention + KV cache,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
267,2025.06,"[**REFORM**] Compress, Gather, and Recompute: REFORMing Long-Context Processing in Transformers(@KAIST & Amazon etc)",REFORM,https://arxiv.org/abs/2506.01215,,,False,2,Long Context Attention/KV Cache Optimization,Enabling efficient long-context inference,Long-context optimization,"Compress, Gather, and Recompute: REFORMing Long-Context Processing in Transformers(@KAIST & Amazon etc)",Attention + KV cache,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
268,2020.04,[DeeBERT] DeeBERT: Dynamic Early Exiting for Accelerating BERT Inference(@uwaterloo.ca),DeeBERT,https://arxiv.org/pdf/2004.12993.pdf,,,False,1,Early-Exit/Intermediate Layer Decoding,Reducing computation via early termination,Early exit/layer skipping,DeeBERT: Dynamic Early Exiting for Accelerating BERT Inference(@uwaterloo.ca),Decoder layers,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
269,2020.04,[FastBERT] FastBERT: a Self-distilling BERT with Adaptive Inference Time(@PKU),FastBERT,https://aclanthology.org/2020.acl-main.537.pdf,https://github.com/autoliuweijie/FastBERT,FastBERT,True,1,Early-Exit/Intermediate Layer Decoding,Reducing computation via early termination,Early exit/layer skipping,FastBERT: a Self-distilling BERT with Adaptive Inference Time(@PKU),Decoder layers,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
270,2021.06,[BERxiT] BERxiT: Early Exiting for BERT with Better Fine-Tuning and Extension to Regression(@uwaterloo.ca),BERxiT,https://aclanthology.org/2021.eacl-main.8.pdf,https://github.com/castorini/berxit,berxit,True,1,Early-Exit/Intermediate Layer Decoding,Reducing computation via early termination,Early exit/layer skipping,BERxiT: Early Exiting for BERT with Better Fine-Tuning and Extension to Regression(@uwaterloo.ca),Decoder layers,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
271,2023.06,[**SkipDecode**] SkipDecode: Autoregressive Skip Decoding with Batching and Caching for Efficient LLM Inference(@Microsoft),SkipDecode,https://arxiv.org/pdf/2307.02628,,,False,1,Early-Exit/Intermediate Layer Decoding,Reducing computation via early termination,Early exit/layer skipping,SkipDecode: Autoregressive Skip Decoding with Batching and Caching for Efficient LLM Inference(@Microsoft),Decoder layers,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
272,2023.10,[**LITE**] Accelerating LLaMA Inference by Enabling Intermediate Layer Decoding via Instruction Tuning with LITE(@Arizona State University),LITE,https://arxiv.org/pdf/2310.18581v2.pdf,,,False,2,Early-Exit/Intermediate Layer Decoding,Reducing computation via early termination,Early exit/layer skipping,Accelerating LLaMA Inference by Enabling Intermediate Layer Decoding via Instruction Tuning with LITE(@Arizona State Uni,Decoder layers,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
273,2023.12,[**EE-LLM**] EE-LLM: Large-Scale Training and Inference of Early-Exit Large Language Models with 3D Parallelism(@alibaba-inc.com),EE-LLM,https://arxiv.org/pdf/2312.04916.pdf,https://github.com/pan-x-c/EE-LLM,EE-LLM,True,2,Early-Exit/Intermediate Layer Decoding,Reducing computation via early termination,Early exit/layer skipping,EE-LLM: Large-Scale Training and Inference of Early-Exit Large Language Models with 3D Parallelism(@alibaba-inc.com),Decoder layers,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
274,2023.10,[**FREE**] Fast and Robust Early-Exiting Framework for Autoregressive Language Models with Synchronized Parallel Decoding(@KAIST AI&AWS AI),FREE,https://arxiv.org/pdf/2310.05424.pdf,https://github.com/raymin0223/fast_robust_early_exit,fast_robust_early_exit,True,2,Early-Exit/Intermediate Layer Decoding,Reducing computation via early termination,Early exit/layer skipping,Fast and Robust Early-Exiting Framework for Autoregressive Language Models with Synchronized Parallel Decoding(@KAIST AI,Decoder layers,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
275,2024.02,[**EE-Tuning**] EE-Tuning: An Economical yet Scalable Solution for Tuning Early-Exit Large Language Models(@alibaba-inc.com),EE-Tuning,https://arxiv.org/pdf/2402.00518,https://github.com/pan-x-c/EE-LLM,EE-Tuning,True,2,Early-Exit/Intermediate Layer Decoding,Reducing computation via early termination,Early exit/layer skipping,EE-Tuning: An Economical yet Scalable Solution for Tuning Early-Exit Large Language Models(@alibaba-inc.com),Decoder layers,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
276,2024.07,[Skip Attention] Attention Is All You Need But You Don’t Need All Of It For Inference of Large Language Models(@University College London),Skip Attention,https://arxiv.org/pdf/2407.15516,,,False,2,Early-Exit/Intermediate Layer Decoding,Reducing computation via early termination,Early exit/layer skipping,Attention Is All You Need But You Don’t Need All Of It For Inference of Large Language Models(@University College London,Decoder layers,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
277,2024.08,[**KOALA**] KOALA: Enhancing Speculative Decoding for LLM via Multi-Layer Draft Heads with Adversarial Learning(@Dalian University),KOALA,https://arxiv.org/pdf/2408.08146,,,False,2,Early-Exit/Intermediate Layer Decoding,Reducing computation via early termination,Early exit/layer skipping,KOALA: Enhancing Speculative Decoding for LLM via Multi-Layer Draft Heads with Adversarial Learning(@Dalian University),Decoder layers,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
278,2018.11,[**Parallel Decoding**] Blockwise Parallel Decoding for Deep Autoregressive Models(@Berkeley&Google),Parallel Decoding,https://arxiv.org/pdf/1811.03115.pdf,,,False,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Blockwise Parallel Decoding for Deep Autoregressive Models(@Berkeley&Google),Decoding/sampling,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
279,2023.02,[**Speculative Sampling**] Accelerating Large Language Model Decoding with Speculative Sampling(@DeepMind),Speculative Sampling,https://arxiv.org/pdf/2302.01318.pdf,,,False,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Accelerating Large Language Model Decoding with Speculative Sampling(@DeepMind),Decoding/sampling,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
280,2023.05,[**Speculative Sampling**] Fast Inference from Transformers via Speculative Decoding(@Google Research etc),Speculative Sampling,https://arxiv.org/pdf/2211.17192.pdf,https://github.com/feifeibear/LLMSpeculativeSampling,LLMSpeculativeSampling,True,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Fast Inference from Transformers via Speculative Decoding(@Google Research etc),Decoding/sampling,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
281,2023.09,[**Medusa**] Medusa: Simple Framework for Accelerating LLM Generation with Multiple Decoding Heads(@Tianle Cai etc),Medusa,https://arxiv.org/pdf/2401.10774.pdf,https://github.com/FasterDecoding/Medusa,Medusa,True,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Medusa: Simple Framework for Accelerating LLM Generation with Multiple Decoding Heads(@Tianle Cai etc),Decoding/sampling,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
282,2023.10,[**OSD**] Online Speculative Decoding(@UC Berkeley etc),OSD,https://arxiv.org/pdf/2310.07177.pdf,,,False,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Online Speculative Decoding(@UC Berkeley etc),Decoding/sampling,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
283,2023.12,[**Cascade Speculative**] Cascade Speculative Drafting for Even Faster LLM Inference(@illinois.edu),Cascade Speculative,https://arxiv.org/pdf/2312.11462.pdf,,,False,1,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Cascade Speculative Drafting for Even Faster LLM Inference(@illinois.edu),Decoding/sampling,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
284,2024.02,[LookaheadDecoding] Break the Sequential Dependency of LLM Inference Using LOOKAHEAD DECODING(@UCSD&Google&UC Berkeley),LookaheadDecoding,https://arxiv.org/pdf/2402.02057.pdf,https://github.com/hao-ai-lab/LookaheadDecoding,LookaheadDecoding,True,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Break the Sequential Dependency of LLM Inference Using LOOKAHEAD DECODING(@UCSD&Google&UC Berkeley),Decoding/sampling,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
285,2024.02,[**Speculative Decoding**] Decoding Speculative Decoding(@cs.wisc.edu),Speculative Decoding,https://arxiv.org/pdf/2402.01528.pdf,,,True,1,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Decoding Speculative Decoding(@cs.wisc.edu),Decoding/sampling,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
286,2024.04,[**TriForce**] TriForce: Lossless Acceleration of Long Sequence Generation with Hierarchical Speculative Decoding(@cmu.edu&Meta AI),TriForce,https://arxiv.org/pdf/2404.11912,https://github.com/Infini-AI-Lab/TriForce,TriForce,True,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,TriForce: Lossless Acceleration of Long Sequence Generation with Hierarchical Speculative Decoding(@cmu.edu&Meta AI),Decoding/sampling,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
287,2024.04,[**Hidden Transfer**] Parallel Decoding via Hidden Transfer for Lossless Large Language Model Acceleration(@pku.edu.cn etc),Hidden Transfer,https://arxiv.org/pdf/2404.12022.pdf,,,False,1,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Parallel Decoding via Hidden Transfer for Lossless Large Language Model Acceleration(@pku.edu.cn etc),Decoding/sampling,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
288,2024.05,[Instructive Decoding] INSTRUCTIVE DECODING: INSTRUCTION-TUNED LARGE LANGUAGE MODELS ARE SELF-REFINER FROM NOISY INSTRUCTIONS(@KAIST AI),Instructive Decoding,https://openreview.net/pdf?id=LebzzClHYw,https://github.com/joonkeekim/Instructive-Decoding,Instructive-Decoding,True,1,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,INSTRUCTIVE DECODING: INSTRUCTION-TUNED LARGE LANGUAGE MODELS ARE SELF-REFINER FROM NOISY INSTRUCTIONS(@KAIST AI),Decoding/sampling,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
289,2024.05,[S3D] S3D: A Simple and Cost-Effective Self-Speculative Decoding Scheme for Low-Memory GPUs(@lge.com),S3D,https://arxiv.org/pdf/2405.20314,,,False,1,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,S3D: A Simple and Cost-Effective Self-Speculative Decoding Scheme for Low-Memory GPUs(@lge.com),Decoding/sampling,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
290,2024.06,[**Parallel Decoding**] Exploring and Improving Drafts in Blockwise Parallel Decoding(@KAIST&Google Research),Parallel Decoding,https://arxiv.org/pdf/2404.09221,,,False,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Exploring and Improving Drafts in Blockwise Parallel Decoding(@KAIST&Google Research),Decoding/sampling,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
291,2024.07,"[Multi-Token Speculative Decoding] Multi-Token Joint Speculative Decoding for Accelerating Large Language Model Inference(@University of California, etc)",Multi-Token Speculative Decoding,https://arxiv.org/pdf/2404.09221,,,False,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,"Multi-Token Joint Speculative Decoding for Accelerating Large Language Model Inference(@University of California, etc)",Decoding/sampling,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
292,2024.08,[Token Recycling] Turning Trash into Treasure: Accelerating Inference of Large Language Models with Token Recycling(@ir.hit.edu.cn etc),Token Recycling,https://arxiv.org/pdf/2408.08696,,,False,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Turning Trash into Treasure: Accelerating Inference of Large Language Models with Token Recycling(@ir.hit.edu.cn etc),Decoding/sampling,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
293,2024.08,[**Speculative Decoding**] Parallel Speculative Decoding with Adaptive Draft Length(@USTC etc),Speculative Decoding,https://arxiv.org/pdf/2408.11850,https://github.com/smart-lty/ParallelSpeculativeDecoding,PEARL,True,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Parallel Speculative Decoding with Adaptive Draft Length(@USTC etc),Decoding/sampling,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
294,2024.08,[**FocusLLM**] FocusLLM: Scaling LLM’s Context by Parallel Decoding(@Tsinghua University etc),FocusLLM,https://arxiv.org/pdf/2408.11745,https://github.com/leezythu/FocusLLM,FocusLLM,True,1,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,FocusLLM: Scaling LLM’s Context by Parallel Decoding(@Tsinghua University etc),Decoding/sampling,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
295,2024.08,[**MagicDec**] MagicDec: Breaking the Latency-Throughput Tradeoff for Long Context Generation with Speculative Decoding(@CMU etc),MagicDec,https://arxiv.org/pdf/2408.11049,https://github.com/Infini-AI-Lab/MagicDec/,MagicDec,True,1,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,MagicDec: Breaking the Latency-Throughput Tradeoff for Long Context Generation with Speculative Decoding(@CMU etc),Decoding/sampling,NVIDIA GPU,unverified,unverified,open_source,high,None identified,verified_by_code
296,2024.08,[**Speculative Decoding**] Boosting Lossless Speculative Decoding via Feature Sampling and Partial Alignment Distillation(@BIT),Speculative Decoding,https://arxiv.org/pdf/2408.15562,,,False,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Boosting Lossless Speculative Decoding via Feature Sampling and Partial Alignment Distillation(@BIT),Decoding/sampling,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
297,2024.09,[**Hybrid Inference**] Efficient Hybrid Inference for LLMs: Reward-Based Token Modelling with Selective Cloud Assistance,Hybrid Inference,https://arxiv.org/pdf/2409.13757,,,False,2,Parallel Decoding/Sampling,Accelerating autoregressive generation,Speculative/parallel decoding,Efficient Hybrid Inference for LLMs: Reward-Based Token Modelling with Selective Cloud Assistance,Decoding/sampling,NVIDIA GPU,unverified,unverified,paper_only,low,No public code repository,verified_by_paper
